split,piece_key,composer,title,midi_performance,status,alignment_csv,rejected_csv,candidates_csv,alignment_rows,alignment_rejected,candidate_rows,candidate_events,labeled_events,unmatched_events,duration_not_candidate_events,ambiguous_candidate_events,error
train,RachmaninoffPreludes_op_32_5,Rachmaninoff,Preludes_op_32_5,Rachmaninoff/Preludes_op_32/5/Namirovsky06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Rachmaninoff__Preludes_op_32__5__Namirovsky06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Rachmaninoff__Preludes_op_32__5__Namirovsky06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Rachmaninoff__Preludes_op_32__5__Namirovsky06M.csv,532,898,3950,1430,258,898,145,129,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/Albright01.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__Albright01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__Albright01.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__Albright01.csv,1215,3207,10392,4422,655,3207,145,415,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/GarritsonL05.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__GarritsonL05.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__GarritsonL05.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__GarritsonL05.csv,1197,3126,9960,4323,623,3126,138,436,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/KharselM09.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__KharselM09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__KharselM09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__KharselM09.csv,1348,3368,11185,4716,731,3368,166,451,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/KotysV11.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__KotysV11.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__KotysV11.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__KotysV11.csv,1278,3236,10359,4514,642,3236,128,508,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/Ladid03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__Ladid03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__Ladid03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__Ladid03.csv,1214,3359,10671,4572,675,3358,168,371,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/LiYZ08.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__LiYZ08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__LiYZ08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__LiYZ08.csv,1262,3375,16680,4637,389,3375,850,23,
validation,RavelGaspard_de_la_Nuit_1_Ondine,Ravel,Gaspard_de_la_Nuit_1_Ondine,Ravel/Gaspard_de_la_Nuit/1_Ondine/WangY09.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/alignments/Ravel__Gaspard_de_la_Nuit__1_Ondine__WangY09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/rejected/Ravel__Gaspard_de_la_Nuit__1_Ondine__WangY09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0912_0928/candidates/Ravel__Gaspard_de_la_Nuit__1_Ondine__WangY09.csv,1255,3209,10318,4464,694,3209,137,424,
train,RavelMiroirs_3_Une_Barque,Ravel,Miroirs_3_Une_Barque,Ravel/Miroirs/3_Une_Barque/DupreeF20.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__3_Une_Barque__DupreeF20.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__3_Une_Barque__DupreeF20.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__3_Une_Barque__DupreeF20.csv,2306,2810,11966,5116,1315,2810,648,343,
train,RavelMiroirs_3_Une_Barque,Ravel,Miroirs_3_Une_Barque,Ravel/Miroirs/3_Une_Barque/KimHJ08.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__3_Une_Barque__KimHJ08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__3_Une_Barque__KimHJ08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__3_Une_Barque__KimHJ08.csv,2104,2727,11247,4831,1167,2727,539,398,
train,RavelMiroirs_3_Une_Barque,Ravel,Miroirs_3_Une_Barque,Ravel/Miroirs/3_Une_Barque/ShevchenkoO07.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__3_Une_Barque__ShevchenkoO07.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__3_Une_Barque__ShevchenkoO07.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__3_Une_Barque__ShevchenkoO07.csv,2203,2441,10677,4644,1264,2441,475,464,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/Chan02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__Chan02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__Chan02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__Chan02.csv,1579,2546,10501,4125,740,2546,647,192,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/DupreeF21.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__DupreeF21.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__DupreeF21.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__DupreeF21.csv,1674,2687,10893,4355,869,2681,603,202,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/HUAN_J07.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__HUAN_J07.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__HUAN_J07.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__HUAN_J07.csv,1638,2644,11338,4282,845,2644,528,265,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/KimHJ09.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__KimHJ09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__KimHJ09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__KimHJ09.csv,1556,2543,10628,4099,787,2542,564,206,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/LeeN11.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__LeeN11.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__LeeN11.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__LeeN11.csv,1452,2413,14891,3865,474,2413,789,189,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/Shamray04.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__Shamray04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__Shamray04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__Shamray04.csv,1596,2670,10535,4266,773,2670,599,224,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/ShevchenkoO08.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__ShevchenkoO08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__ShevchenkoO08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__ShevchenkoO08.csv,1524,2545,10380,4063,677,2538,630,218,
test,RavelMiroirs_4_Alborada_del_gracioso,Ravel,Miroirs_4_Alborada_del_gracioso,Ravel/Miroirs/4_Alborada_del_gracioso/Zhdanov09.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Miroirs__4_Alborada_del_gracioso__Zhdanov09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Miroirs__4_Alborada_del_gracioso__Zhdanov09.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Miroirs__4_Alborada_del_gracioso__Zhdanov09.csv,1578,2618,10411,4196,810,2617,616,153,
train,RavelPavane,Ravel,Pavane,Ravel/Pavane/ChenS03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Pavane__ChenS03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Pavane__ChenS03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Pavane__ChenS03.csv,1619,170,7112,1789,440,170,889,290,
train,RavelPavane,Ravel,Pavane,Ravel/Pavane/Zhdanov08.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Ravel__Pavane__Zhdanov08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Ravel__Pavane__Zhdanov08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Ravel__Pavane__Zhdanov08.csv,1591,175,6699,1766,418,175,865,308,
train,SchubertImpromptu_op.90_D.899_1,Schubert,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1/Duepree08M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Schubert__Impromptu_op.90_D.899__1__Duepree08M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Schubert__Impromptu_op.90_D.899__1__Duepree08M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Schubert__Impromptu_op.90_D.899__1__Duepree08M.csv,3381,1587,15197,4968,907,1587,1360,1114,
train,SchubertImpromptu_op.90_D.899_1,Schubert,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1/Jin05M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Schubert__Impromptu_op.90_D.899__1__Jin05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Schubert__Impromptu_op.90_D.899__1__Jin05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Schubert__Impromptu_op.90_D.899__1__Jin05M.csv,3459,1458,15132,4917,1027,1458,1391,1041,
train,SchubertImpromptu_op.90_D.899_1,Schubert,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1/Sun03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/alignments/Schubert__Impromptu_op.90_D.899__1__Sun03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/rejected/Schubert__Impromptu_op.90_D.899__1__Sun03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0928_0944/candidates/Schubert__Impromptu_op.90_D.899__1__Sun03.csv,3484,1483,15359,4967,794,1482,1641,1050,
train,SchubertImpromptu_op.90_D.899_1,Schubert,Impromptu_op.90_D.899_1,Schubert/Impromptu_op.90_D.899/1/Teo06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__1__Teo06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__1__Teo06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__1__Teo06M.csv,3331,1519,15562,4850,781,1519,1580,970,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/Denisova11M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__Denisova11M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__Denisova11M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__Denisova11M.csv,345,2806,8046,3151,117,2806,196,32,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/Dossin03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__Dossin03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__Dossin03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__Dossin03.csv,360,2818,8353,3178,100,2818,207,53,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/FaB06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__FaB06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__FaB06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__FaB06M.csv,360,2785,8643,3145,115,2785,152,93,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/HuNY06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__HuNY06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__HuNY06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__HuNY06M.csv,368,2783,9603,3151,130,2783,173,65,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/KaiRuiR05M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__KaiRuiR05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__KaiRuiR05M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__KaiRuiR05M.csv,364,2789,9687,3153,104,2789,170,90,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/Levitsky09M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__Levitsky09M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__Levitsky09M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__Levitsky09M.csv,340,2776,9167,3116,113,2776,159,68,
train,SchubertImpromptu_op.90_D.899_2,Schubert,Impromptu_op.90_D.899_2,Schubert/Impromptu_op.90_D.899/2/Nikiforov09M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/alignments/Schubert__Impromptu_op.90_D.899__2__Nikiforov09M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/rejected/Schubert__Impromptu_op.90_D.899__2__Nikiforov09M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0944_0960/candidates/Schubert__Impromptu_op.90_D.899__2__Nikiforov09M.csv,341,2781,8954,3122,113,2781,146,82,
